comuna,ica,fecha,id
comuna 14,59,2024-06-23,30171
comuna 7,49,2024-07-31,549
comuna 11,48,2024-01-30,40499
comuna 5,55,2024-01-30,22138
comuna 5,24,2024-06-23,22533
comuna 8,18,2024-01-30,23249
comuna 5,86,2024-07-31,2487
comuna 15,48,2024-06-25,12086
comuna 9,85,2024-06-25,47998
comuna 2,95,2024-06-25,47971
comuna 6,71,2024-06-23,28788
comuna 2,53,2024-06-25,42475
comuna 13,23,2024-07-31,619
comuna 3,28,2024-06-25,23238
comuna 9,18,2024-06-25,21443
comuna 2,86,2024-06-25,40596
comuna 12,39,2024-06-23,49077
comuna 13,75,2024-01-30,48705
comuna 14,22,2024-06-25,43080
comuna 12,86,2024-06-23,7832
comuna 13,19,2024-06-25,20665
comuna 4,23,2024-01-30,6866
comuna 10,56,2024-07-31,3889
comuna 14,79,2024-06-25,7683
comuna 2,67,2024-06-23,36880
comuna 7,30,2024-06-23,49191
comuna 13,10,2024-07-31,16737
comuna 9,68,2024-06-25,13131
comuna 6,73,2024-06-23,1134
comuna 13,88,2024-07-31,17133
comuna 7,93,2024-01-30,35315
comuna 4,53,2024-01-30,4283
comuna 1,32,2024-01-30,41778
comuna 14,65,2024-07-31,13711
comuna 1,98,2024-01-30,38602
comuna 8,84,2024-06-25,33101
comuna 4,80,2024-01-30,4370
comuna 3,76,2024-01-30,47648
comuna 3,72,2024-06-23,36629
comuna 10,24,2024-01-30,29390
comuna 11,39,2024-06-23,22842
comuna 6,14,2024-06-25,49068
comuna 1,55,2024-06-25,40982
comuna 2,49,2024-01-30,21017
comuna 12,34,2024-01-30,29625
comuna 4,98,2024-06-23,8992
comuna 7,36,2024-07-31,32030
comuna 13,64,2024-01-30,20494
comuna 15,30,2024-06-25,38307
comuna 13,73,2024-07-31,24841
comuna 3,33,2024-07-31,8917
comuna 9,41,2024-06-25,5724
comuna 12,97,2024-07-31,9398
comuna 1,81,2024-06-25,15288
comuna 7,73,2024-06-23,41314
comuna 7,80,2024-06-25,19732
comuna 11,89,2024-07-31,30598
comuna 10,37,2024-06-25,35013
comuna 2,25,2024-07-31,35316
comuna 5,89,2024-07-31,44903
comuna 8,76,2024-07-31,35789
comuna 7,86,2024-07-31,7243
comuna 11,35,2024-01-30,743
comuna 10,94,2024-06-23,8356
comuna 12,92,2024-07-31,5165
comuna 1,24,2024-01-30,15690
comuna 16,92,2024-06-23,35049
comuna 6,91,2024-01-30,3969
comuna 16,55,2024-06-23,25351
comuna 5,52,2024-06-23,5849
comuna 9,62,2024-06-23,40163
comuna 2,23,2024-01-30,12322
comuna 7,41,2024-06-25,7192
comuna 6,45,2024-06-23,47796
comuna 4,10,2024-01-30,42550
comuna 16,73,2024-06-25,36290
comuna 11,29,2024-06-25,33207
comuna 5,49,2024-01-30,34084
comuna 4,15,2024-01-30,15441
comuna 16,35,2024-01-30,2068
comuna 14,53,2024-07-31,40940
comuna 7,83,2024-07-31,14222
comuna 7,75,2024-06-25,16032
comuna 10,90,2024-01-30,37937
comuna 12,48,2024-06-23,19653
comuna 9,85,2024-06-25,28226
comuna 2,30,2024-06-25,23204
comuna 3,42,2024-06-25,10264
comuna 3,39,2024-06-25,47697
comuna 10,84,2024-06-25,13465
comuna 4,59,2024-06-25,18893
comuna 5,55,2024-06-25,40454
comuna 1,70,2024-07-31,30436
comuna 8,60,2024-06-23,49489
comuna 2,38,2024-01-30,42688
comuna 16,31,2024-01-30,2029
comuna 14,48,2024-01-30,32838
comuna 7,42,2024-06-25,40752
comuna 10,94,2024-07-31,47146
comuna 16,65,2024-01-30,22476
comuna 12,13,2024-07-31,30045
comuna 16,68,2024-06-25,26958
comuna 4,63,2024-01-30,44484
comuna 2,39,2024-06-25,44948
comuna 12,45,2024-06-23,41928
comuna 7,54,2024-07-31,6558
comuna 13,96,2024-06-25,39576
comuna 14,42,2024-07-31,42237
comuna 16,42,2024-06-25,33997
comuna 9,14,2024-01-30,34662
comuna 2,87,2024-06-23,17598
comuna 8,49,2024-06-23,14943
comuna 14,41,2024-01-30,38788
comuna 16,21,2024-01-30,1160
comuna 7,52,2024-06-25,25168
comuna 14,28,2024-06-25,36520
comuna 2,80,2024-01-30,786
comuna 11,90,2024-01-30,21636
comuna 3,30,2024-01-30,9859
comuna 4,23,2024-01-30,33565
comuna 7,42,2024-06-25,8919
comuna 16,68,2024-06-25,49918
comuna 10,55,2024-06-23,23933
comuna 3,82,2024-06-23,36939
comuna 2,51,2024-06-23,42157
comuna 14,58,2024-06-23,3363
comuna 10,55,2024-06-25,20458
comuna 1,92,2024-07-31,12631
comuna 4,55,2024-06-25,2833
comuna 8,15,2024-06-23,32986
comuna 14,19,2024-01-30,1051
comuna 4,75,2024-06-23,34691
comuna 16,82,2024-06-23,24159
comuna 7,61,2024-01-30,46945
comuna 11,42,2024-06-23,10341
comuna 6,90,2024-07-31,3784
comuna 4,42,2024-07-31,46803
comuna 16,74,2024-01-30,15651
comuna 2,42,2024-07-31,29955
comuna 10,64,2024-07-31,9536
comuna 3,22,2024-06-25,26156
comuna 3,45,2024-07-31,24771
comuna 2,74,2024-01-30,38624
comuna 8,27,2024-06-25,2392
comuna 7,24,2024-01-30,636
comuna 8,65,2024-06-23,31380
comuna 8,67,2024-07-31,48546
comuna 14,52,2024-07-31,45864
comuna 12,46,2024-06-23,6068
comuna 4,32,2024-06-25,31026
comuna 6,73,2024-01-30,32810
comuna 12,84,2024-07-31,37455
comuna 6,100,2024-06-23,1155
comuna 9,90,2024-07-31,27044
comuna 10,87,2024-06-25,43694
comuna 5,31,2024-07-31,19834
comuna 16,94,2024-01-30,46527
comuna 10,81,2024-01-30,46125
comuna 6,95,2024-06-25,28025
comuna 16,66,2024-06-23,23775
comuna 4,35,2024-06-25,16033
comuna 6,95,2024-06-23,25237
comuna 13,66,2024-07-31,7875
comuna 5,64,2024-06-25,38677
comuna 15,84,2024-07-31,29318
comuna 14,18,2024-06-23,22132
comuna 9,30,2024-07-31,2287
comuna 12,57,2024-07-31,15689
comuna 14,59,2024-06-25,1786
comuna 2,50,2024-06-23,1871
comuna 5,77,2024-01-30,44398
comuna 16,42,2024-07-31,15683
comuna 13,23,2024-01-30,43881
comuna 11,25,2024-07-31,42158
comuna 2,96,2024-01-30,20161
comuna 4,41,2024-01-30,30134
comuna 2,23,2024-07-31,24893
comuna 9,28,2024-07-31,8122
comuna 8,50,2024-06-25,32851
comuna 1,64,2024-07-31,11408
comuna 9,47,2024-01-30,44489
comuna 6,34,2024-07-31,17261
comuna 4,98,2024-06-25,7762
comuna 9,86,2024-01-30,24375
comuna 3,41,2024-01-30,21479
comuna 3,56,2024-01-30,40536
comuna 13,24,2024-06-23,36542
comuna 1,86,2024-01-30,38373
comuna 8,26,2024-06-25,1810
comuna 14,16,2024-06-23,40688
comuna 15,13,2024-01-30,43563
comuna 4,28,2024-01-30,416
comuna 3,33,2024-07-31,29959
comuna 3,93,2024-06-23,16968
comuna 2,39,2024-06-25,37585
comuna 2,40,2024-01-30,43417
comuna 11,85,2024-06-25,42544
comuna 9,50,2024-06-25,25933
comuna 6,21,2024-06-25,25847
comuna 4,33,2024-01-30,18628
comuna 7,78,2024-06-25,31301
comuna 5,47,2024-01-30,29628
comuna 10,55,2024-01-30,39409
comuna 9,51,2024-06-23,35850
comuna 15,80,2024-01-30,49030
comuna 4,18,2024-06-23,45994
comuna 1,82,2024-06-25,41834
comuna 1,65,2024-06-23,42572
comuna 2,21,2024-06-25,6355
comuna 3,95,2024-07-31,6760
comuna 9,23,2024-01-30,770
comuna 14,30,2024-06-25,28974
comuna 15,19,2024-06-23,44512
comuna 13,86,2024-01-30,42066
comuna 15,78,2024-06-23,9172
comuna 8,94,2024-06-23,11555
comuna 4,90,2024-07-31,25841
comuna 14,97,2024-07-31,38666
comuna 12,74,2024-07-31,23165
comuna 15,42,2024-06-25,29389
comuna 9,46,2024-06-23,16087
comuna 9,52,2024-06-23,23599
comuna 14,76,2024-01-30,3712
comuna 4,76,2024-06-25,4905
comuna 9,56,2024-01-30,13601
comuna 14,52,2024-06-23,666
comuna 2,13,2024-06-23,34899
comuna 5,83,2024-06-25,5194
comuna 9,63,2024-06-25,49326
comuna 15,82,2024-06-25,21853
comuna 1,21,2024-06-23,35468
comuna 1,25,2024-06-25,33980
comuna 15,17,2024-06-25,13106
comuna 2,87,2024-06-25,28611
comuna 2,81,2024-06-23,49727
comuna 8,24,2024-07-31,48398
comuna 11,89,2024-06-23,4188
comuna 5,100,2024-06-23,47741
comuna 7,47,2024-06-25,8432
comuna 4,91,2024-07-31,25008
comuna 2,99,2024-06-25,6437
comuna 1,18,2024-06-25,36982
comuna 5,14,2024-01-30,24357
comuna 3,65,2024-06-25,9225
comuna 13,41,2024-06-23,47188
comuna 2,34,2024-06-25,12217
comuna 12,52,2024-06-25,38975
comuna 1,89,2024-06-23,8481
comuna 1,60,2024-06-25,38680
comuna 6,91,2024-01-30,26122
comuna 4,87,2024-06-25,18519
comuna 9,94,2024-06-23,43452
comuna 11,31,2024-06-23,31123
comuna 5,71,2024-06-25,42282
comuna 6,73,2024-01-30,12710
comuna 7,58,2024-07-31,47761
comuna 14,33,2024-01-30,7751
comuna 13,30,2024-07-31,21513
comuna 11,66,2024-06-23,28163
comuna 5,89,2024-06-23,531
comuna 14,15,2024-06-25,41386
comuna 15,40,2024-06-25,38630
comuna 14,96,2024-01-30,43299
comuna 5,62,2024-07-31,45809
comuna 1,62,2024-06-25,9862
comuna 9,31,2024-06-25,20227
comuna 1,68,2024-07-31,11705
comuna 9,81,2024-07-31,1987
comuna 7,22,2024-06-25,48302
comuna 6,51,2024-01-30,38378
comuna 9,96,2024-06-23,13271
comuna 15,97,2024-06-25,2697
comuna 6,32,2024-07-31,26698
comuna 1,77,2024-06-25,36692
comuna 8,69,2024-06-25,473
comuna 3,14,2024-01-30,24382
comuna 8,85,2024-06-23,3981
comuna 9,87,2024-06-23,11098
comuna 1,57,2024-01-30,2222
comuna 6,38,2024-07-31,31109
comuna 13,85,2024-06-23,1245
comuna 15,72,2024-06-23,41391
comuna 12,42,2024-07-31,22328
comuna 11,25,2024-06-23,14656
comuna 15,25,2024-06-23,21140
comuna 1,93,2024-06-25,16031
comuna 6,90,2024-07-31,24083
comuna 10,43,2024-01-30,20659
comuna 13,90,2024-06-23,46256
comuna 10,30,2024-07-31,5261
comuna 10,81,2024-07-31,48952
comuna 10,25,2024-06-25,28581
comuna 2,70,2024-06-23,30094
comuna 16,40,2024-06-25,20066
comuna 8,41,2024-06-23,26477
comuna 16,77,2024-07-31,5572
comuna 8,30,2024-06-25,35393
comuna 10,70,2024-01-30,18862
comuna 7,98,2024-01-30,10422
comuna 7,63,2024-01-30,43881
comuna 2,53,2024-07-31,1156
comuna 11,49,2024-01-30,47560
comuna 12,28,2024-07-31,28220
comuna 16,38,2024-06-25,15316
comuna 4,38,2024-01-30,13847
comuna 1,91,2024-07-31,49028
comuna 6,76,2024-07-31,9933
comuna 3,79,2024-07-31,49542
comuna 1,36,2024-07-31,16190
comuna 6,74,2024-07-31,49771
comuna 9,86,2024-07-31,36212
comuna 8,31,2024-01-30,6968
comuna 12,75,2024-07-31,35446
comuna 7,34,2024-06-25,45494
comuna 3,86,2024-01-30,44351
comuna 15,17,2024-01-30,45584
comuna 1,49,2024-06-23,8105
comuna 7,46,2024-06-23,19858
comuna 10,63,2024-07-31,21972
comuna 15,96,2024-06-25,7844
comuna 2,61,2024-06-25,13027
comuna 10,93,2024-06-25,47362
comuna 1,54,2024-07-31,41110
comuna 9,53,2024-07-31,20783
comuna 6,96,2024-06-23,31998
comuna 9,78,2024-01-30,43361
comuna 5,35,2024-01-30,41871
comuna 9,64,2024-06-25,17481
comuna 10,53,2024-07-31,7140
comuna 16,72,2024-06-23,15073
comuna 8,69,2024-06-25,3553
comuna 7,44,2024-07-31,29564
comuna 9,38,2024-01-30,8307
comuna 14,59,2024-06-23,37811
comuna 13,31,2024-07-31,14602
comuna 14,49,2024-06-25,42016
comuna 6,27,2024-01-30,36219
comuna 14,28,2024-06-25,15127
comuna 15,31,2024-07-31,47653
comuna 4,73,2024-01-30,18763
comuna 6,16,2024-06-23,45870
comuna 4,24,2024-06-23,41187
comuna 9,79,2024-06-23,24786
comuna 12,30,2024-06-25,27480
comuna 15,29,2024-06-23,18208
comuna 7,57,2024-07-31,27123
comuna 12,73,2024-06-25,3831
comuna 16,95,2024-01-30,39603
comuna 8,49,2024-06-25,13716
comuna 2,54,2024-06-25,2631
comuna 13,28,2024-06-25,11095
comuna 10,67,2024-07-31,36793
comuna 10,69,2024-06-23,25537
comuna 11,17,2024-07-31,29773
comuna 14,72,2024-07-31,42216
comuna 9,95,2024-06-25,28782
comuna 5,51,2024-01-30,27997
comuna 3,74,2024-06-23,43842
comuna 13,72,2024-07-31,44668
comuna 13,56,2024-06-25,28986
comuna 10,27,2024-01-30,22536
comuna 3,41,2024-01-30,44518
comuna 11,66,2024-06-23,37535
comuna 5,16,2024-01-30,21352
comuna 13,40,2024-06-23,30447
comuna 7,78,2024-01-30,17513
comuna 4,18,2024-06-23,44246
comuna 16,85,2024-06-25,22769
comuna 8,67,2024-06-23,15232
comuna 10,81,2024-06-23,36794
comuna 12,98,2024-01-30,16594
comuna 13,24,2024-06-23,5208
comuna 3,98,2024-01-30,15742
comuna 8,11,2024-07-31,7316
comuna 12,35,2024-07-31,29066
comuna 11,64,2024-06-25,22699
comuna 16,24,2024-06-23,21577
comuna 6,67,2024-01-30,4367
comuna 16,29,2024-07-31,6876
comuna 15,91,2024-01-30,40791
comuna 15,91,2024-07-31,41314
comuna 8,79,2024-07-31,35789
comuna 9,100,2024-06-25,7364
comuna 14,68,2024-07-31,25049
comuna 2,90,2024-07-31,8233
comuna 3,82,2024-06-23,14031
comuna 8,61,2024-01-30,44064
comuna 2,54,2024-06-25,25547
comuna 4,12,2024-06-25,27229
comuna 11,75,2024-06-23,23058
comuna 16,47,2024-06-25,987
comuna 9,63,2024-06-25,46605
comuna 11,46,2024-01-30,1044
comuna 5,62,2024-06-25,36601
comuna 11,75,2024-07-31,4073
comuna 10,66,2024-06-23,28371
comuna 5,46,2024-01-30,37087
comuna 12,67,2024-06-23,37139
comuna 7,70,2024-06-23,26757
comuna 7,83,2024-06-23,39278
comuna 13,73,2024-06-25,10219
comuna 11,89,2024-07-31,46702
comuna 11,88,2024-01-30,10043
comuna 10,44,2024-06-25,21111
comuna 3,98,2024-01-30,41009
comuna 9,62,2024-06-23,13317
comuna 8,95,2024-07-31,17760
comuna 14,30,2024-01-30,7561
comuna 4,62,2024-07-31,20208
comuna 6,22,2024-06-23,43084
comuna 1,19,2024-01-30,9331
comuna 9,48,2024-06-25,3546
comuna 11,30,2024-07-31,24044
comuna 7,21,2024-06-25,49055
comuna 2,45,2024-06-25,10785
comuna 11,88,2024-01-30,33731
comuna 1,56,2024-07-31,6538
comuna 8,25,2024-06-25,36420
comuna 11,98,2024-07-31,44067
comuna 4,26,2024-06-25,4612
comuna 5,47,2024-07-31,4522
comuna 16,25,2024-06-23,4906
comuna 5,62,2024-06-25,13491
comuna 10,77,2024-01-30,26075
comuna 8,92,2024-06-23,18774
comuna 7,21,2024-01-30,17775
comuna 3,80,2024-01-30,9022
comuna 7,12,2024-01-30,46378
comuna 1,72,2024-01-30,31716
comuna 15,15,2024-06-23,17565
comuna 6,88,2024-06-25,19026
comuna 7,93,2024-06-23,49110
comuna 8,50,2024-07-31,6598
comuna 9,81,2024-06-23,40641
comuna 2,82,2024-06-23,27623
comuna 13,12,2024-06-25,10488
comuna 6,50,2024-07-31,20481
comuna 13,14,2024-07-31,33266
comuna 8,62,2024-01-30,23806
comuna 15,40,2024-07-31,2041
comuna 15,77,2024-01-30,14440
comuna 6,16,2024-06-23,39479
comuna 4,48,2024-06-23,44641
comuna 15,80,2024-06-23,39865
comuna 10,19,2024-06-25,11830
comuna 13,85,2024-01-30,21308
comuna 1,22,2024-07-31,17008
comuna 7,52,2024-06-23,46082
comuna 1,93,2024-07-31,29880
comuna 2,47,2024-06-25,38506
comuna 12,62,2024-06-23,777
comuna 6,48,2024-06-23,47583
comuna 5,15,2024-07-31,44542
comuna 5,54,2024-07-31,28872
comuna 12,70,2024-07-31,16303
comuna 6,77,2024-07-31,2675
comuna 12,61,2024-06-25,21655
comuna 4,13,2024-06-23,6234
comuna 7,65,2024-07-31,3573
comuna 12,42,2024-07-31,23350
comuna 10,95,2024-01-30,24336
comuna 12,85,2024-06-23,15425
comuna 5,38,2024-06-25,15344
comuna 11,40,2024-01-30,20471
comuna 9,51,2024-07-31,48482
comuna 1,93,2024-07-31,7281
comuna 12,63,2024-06-25,33926
comuna 10,63,2024-06-25,49640
comuna 3,86,2024-07-31,46221
comuna 10,28,2024-07-31,6029
comuna 2,13,2024-01-30,7547
comuna 10,41,2024-07-31,35357
comuna 5,90,2024-01-30,23198
comuna 15,61,2024-07-31,31186
comuna 12,24,2024-06-25,46941
comuna 16,42,2024-07-31,646
comuna 15,71,2024-06-23,8284
comuna 13,63,2024-06-23,44703
comuna 7,60,2024-01-30,1748
comuna 2,13,2024-01-30,38513
comuna 13,69,2024-01-30,41939
comuna 7,98,2024-01-30,28158
comuna 13,81,2024-07-31,35355
comuna 13,47,2024-06-23,40846
comuna 16,81,2024-06-23,14375
comuna 13,44,2024-06-25,21705
comuna 3,12,2024-06-25,4584
comuna 8,28,2024-01-30,36978
comuna 13,95,2024-07-31,17564
comuna 12,44,2024-07-31,20090
comuna 11,53,2024-06-25,20370
comuna 9,69,2024-06-25,46774
comuna 11,56,2024-07-31,33087
comuna 14,47,2024-07-31,49865
comuna 13,56,2024-06-23,40153
comuna 3,11,2024-06-23,46346
comuna 2,92,2024-07-31,4373
comuna 6,40,2024-01-30,44209
comuna 5,40,2024-06-25,20100
comuna 16,58,2024-06-25,21077
comuna 9,52,2024-07-31,20799
comuna 3,67,2024-06-25,25430
comuna 4,72,2024-01-30,23325
comuna 3,17,2024-01-30,44279
comuna 16,72,2024-07-31,42274
comuna 14,50,2024-06-23,40642
comuna 2,97,2024-07-31,47127
comuna 5,46,2024-01-30,48897
comuna 7,52,2024-01-30,6854
comuna 14,60,2024-06-23,19966
comuna 11,52,2024-06-23,22843
comuna 5,98,2024-01-30,33726
comuna 1,45,2024-07-31,31181
comuna 3,59,2024-01-30,30190
comuna 14,23,2024-06-23,38417
comuna 9,44,2024-06-25,9854
comuna 12,21,2024-01-30,49856
comuna 12,100,2024-06-23,27907
comuna 11,57,2024-01-30,1001
comuna 15,50,2024-06-25,36576
comuna 6,57,2024-07-31,5912
comuna 5,79,2024-07-31,41057
comuna 3,11,2024-06-23,45806
comuna 9,75,2024-01-30,11803
comuna 12,16,2024-01-30,9469
comuna 6,12,2024-07-31,2724
comuna 7,78,2024-07-31,31304
comuna 3,38,2024-06-25,19009
comuna 6,56,2024-01-30,49718
comuna 15,97,2024-01-30,49526
comuna 3,53,2024-07-31,14617
comuna 1,56,2024-06-23,25051
comuna 6,99,2024-06-23,8208
comuna 3,88,2024-06-23,48667
comuna 16,28,2024-06-23,44687
comuna 8,83,2024-06-23,23869
comuna 7,26,2024-06-25,5462
comuna 9,94,2024-01-30,17699
comuna 7,35,2024-06-25,43119
comuna 4,40,2024-01-30,16557
comuna 6,82,2024-07-31,47259
comuna 6,27,2024-06-23,7061
comuna 3,87,2024-07-31,38632
comuna 14,11,2024-06-25,34482
comuna 9,65,2024-07-31,34636
comuna 10,42,2024-06-25,47726
comuna 8,66,2024-06-25,32981
comuna 10,51,2024-07-31,42849
comuna 6,99,2024-06-25,42948
comuna 7,21,2024-01-30,42729
comuna 7,41,2024-01-30,37053
comuna 12,65,2024-07-31,12120
comuna 13,40,2024-07-31,43153
comuna 15,27,2024-06-23,23525
comuna 9,42,2024-01-30,25833
comuna 3,51,2024-07-31,31152
comuna 1,66,2024-01-30,8955
comuna 7,95,2024-06-25,35945
comuna 11,64,2024-06-25,33722
comuna 5,14,2024-01-30,25311
comuna 10,89,2024-01-30,33301
comuna 8,73,2024-01-30,2057
comuna 15,24,2024-07-31,33538
comuna 12,79,2024-07-31,11256
comuna 7,66,2024-01-30,6147
comuna 15,88,2024-07-31,29204
comuna 2,30,2024-07-31,18790
comuna 9,30,2024-07-31,40238
comuna 4,94,2024-06-23,9998
comuna 15,66,2024-06-25,21774
comuna 13,54,2024-07-31,43180
comuna 10,32,2024-06-25,36781
comuna 3,97,2024-06-23,5839
comuna 1,86,2024-01-30,23951
comuna 10,60,2024-06-25,47522
comuna 1,50,2024-06-23,9996
comuna 16,84,2024-07-31,5023
comuna 15,53,2024-01-30,17579
comuna 16,87,2024-01-30,7618
comuna 3,86,2024-07-31,48032
comuna 7,41,2024-07-31,48287
comuna 1,39,2024-01-30,15568
comuna 10,17,2024-06-25,48882
comuna 6,66,2024-01-30,8676
comuna 10,94,2024-07-31,30523
comuna 4,72,2024-06-23,32553
comuna 5,100,2024-06-25,4379
comuna 10,85,2024-06-25,15562
comuna 7,71,2024-07-31,33211
comuna 14,79,2024-01-30,44447
comuna 8,50,2024-06-23,9906
comuna 3,59,2024-07-31,37042
comuna 11,23,2024-06-25,2905
comuna 8,67,2024-06-25,30172
comuna 6,24,2024-06-25,27627
comuna 14,52,2024-01-30,15112
comuna 9,12,2024-01-30,520
comuna 14,33,2024-06-23,20005
comuna 16,95,2024-07-31,5326
comuna 8,24,2024-06-23,5634
comuna 9,56,2024-01-30,7196
comuna 1,73,2024-01-30,40728
comuna 3,27,2024-01-30,29156
comuna 10,52,2024-06-25,17716
comuna 10,71,2024-06-23,32581
comuna 13,51,2024-07-31,2119
comuna 9,20,2024-06-25,17185
comuna 4,44,2024-06-25,34131
comuna 4,64,2024-07-31,40765
comuna 12,55,2024-01-30,39187
comuna 5,37,2024-01-30,15846
comuna 12,55,2024-06-23,4786
comuna 6,15,2024-07-31,42788
comuna 13,24,2024-01-30,22960
comuna 13,92,2024-07-31,17516
comuna 8,74,2024-07-31,20743
comuna 1,42,2024-06-25,31075
comuna 14,86,2024-01-30,22826
comuna 16,80,2024-06-23,39250
comuna 12,72,2024-06-23,24389
comuna 1,18,2024-06-23,25264
comuna 2,58,2024-01-30,49476
comuna 6,91,2024-06-23,32714
comuna 2,83,2024-06-25,48373
comuna 15,58,2024-06-23,34105
comuna 13,56,2024-07-31,25554
comuna 11,45,2024-07-31,25342
comuna 9,11,2024-06-25,18427
comuna 2,85,2024-01-30,1532
comuna 7,34,2024-06-23,9349
comuna 1,34,2024-06-23,14718
comuna 10,55,2024-07-31,491
comuna 2,42,2024-07-31,13206
comuna 16,53,2024-06-23,33032
comuna 11,39,2024-06-23,9340
comuna 11,43,2024-06-23,1484
comuna 16,63,2024-01-30,24896
comuna 14,21,2024-01-30,4174
comuna 5,86,2024-07-31,25697
comuna 12,18,2024-06-23,42661
comuna 13,16,2024-07-31,16857
comuna 2,14,2024-01-30,48346
comuna 9,60,2024-06-23,23384
comuna 5,16,2024-06-25,16399
comuna 3,43,2024-06-25,48036
comuna 16,39,2024-06-23,21348
comuna 11,43,2024-07-31,28815
comuna 11,18,2024-07-31,4386
comuna 4,56,2024-01-30,28510
comuna 11,84,2024-06-25,41593
comuna 4,80,2024-07-31,21116
comuna 10,71,2024-07-31,12876
comuna 14,95,2024-06-25,36895
comuna 13,27,2024-06-23,36476
comuna 5,75,2024-07-31,5504
comuna 15,17,2024-01-30,44778
comuna 16,68,2024-06-25,13661
comuna 3,72,2024-07-31,41937
comuna 1,14,2024-06-23,33364
comuna 7,89,2024-06-25,25509
comuna 5,51,2024-07-31,28597
comuna 2,85,2024-06-23,22941
comuna 9,56,2024-06-25,20714
comuna 15,34,2024-07-31,28621
comuna 6,72,2024-01-30,16999
comuna 5,71,2024-01-30,10577
comuna 9,41,2024-01-30,34060
comuna 9,15,2024-01-30,4343
comuna 5,75,2024-01-30,1636
comuna 7,84,2024-06-23,47901
comuna 9,19,2024-01-30,34247
comuna 14,36,2024-07-31,13473
comuna 10,37,2024-01-30,2952
comuna 3,64,2024-06-23,42531
comuna 3,70,2024-07-31,26649
comuna 4,14,2024-07-31,39916
comuna 12,81,2024-01-30,10322
comuna 15,95,2024-01-30,42951
comuna 13,79,2024-07-31,5107
comuna 8,64,2024-07-31,8811
comuna 10,71,2024-06-23,41556
comuna 5,48,2024-06-25,37000
comuna 15,47,2024-06-25,28987
comuna 2,84,2024-06-25,33577
comuna 8,70,2024-06-25,45585
comuna 1,98,2024-06-25,23803
comuna 7,96,2024-01-30,39993
comuna 3,97,2024-06-23,37449
comuna 2,43,2024-06-23,27706
comuna 10,46,2024-01-30,34506
comuna 12,10,2024-01-30,11194
comuna 16,73,2024-01-30,8897
comuna 16,50,2024-06-25,44395
comuna 9,18,2024-07-31,36249
comuna 3,12,2024-01-30,6968
comuna 10,32,2024-01-30,38620
comuna 4,71,2024-06-25,35119
comuna 9,72,2024-07-31,37174
comuna 6,27,2024-07-31,20785
comuna 12,96,2024-01-30,34412
comuna 4,38,2024-01-30,5016
comuna 9,72,2024-06-23,44375
comuna 12,23,2024-06-23,17075
comuna 14,92,2024-06-23,18335
comuna 12,30,2024-07-31,31742
comuna 5,70,2024-06-25,43236
comuna 6,65,2024-06-25,29299
comuna 9,43,2024-06-25,17372
comuna 5,91,2024-07-31,8911
comuna 5,39,2024-01-30,23823
comuna 3,51,2024-06-25,26316
comuna 13,23,2024-07-31,37869
comuna 6,27,2024-06-25,18749
comuna 15,25,2024-07-31,41027
comuna 5,25,2024-07-31,41869
comuna 11,30,2024-01-30,43037
comuna 4,13,2024-06-23,34778
comuna 6,42,2024-01-30,25079
comuna 8,12,2024-06-23,32598
comuna 7,43,2024-07-31,26122
comuna 6,55,2024-06-23,36118
comuna 13,18,2024-06-25,47402
comuna 2,23,2024-06-25,38107
comuna 16,63,2024-06-23,14741
comuna 16,33,2024-01-30,20941
comuna 16,37,2024-07-31,36551
comuna 16,76,2024-06-25,10077
comuna 5,14,2024-06-25,1728
comuna 1,89,2024-01-30,47188
comuna 6,69,2024-06-25,9249
comuna 9,15,2024-01-30,40245
comuna 11,83,2024-01-30,43562
comuna 5,83,2024-01-30,31380
comuna 12,60,2024-06-25,47713
comuna 15,61,2024-06-23,39156
comuna 2,46,2024-06-25,43367
comuna 4,38,2024-07-31,16833
comuna 6,11,2024-01-30,36071
comuna 12,28,2024-06-23,42519
comuna 9,59,2024-06-25,43877
comuna 12,80,2024-07-31,21838
comuna 10,89,2024-06-25,31649
comuna 4,29,2024-06-25,12809
comuna 12,35,2024-07-31,8434
comuna 10,20,2024-06-25,29756
comuna 14,37,2024-06-25,18024
comuna 16,15,2024-06-23,30300
comuna 9,54,2024-07-31,40665
comuna 12,28,2024-07-31,7606
comuna 15,26,2024-01-30,36328
comuna 5,44,2024-01-30,20069
comuna 5,91,2024-06-23,20585
comuna 7,68,2024-01-30,25269
comuna 8,97,2024-06-23,15154
comuna 10,83,2024-07-31,18306
comuna 14,74,2024-06-25,19020
comuna 4,33,2024-06-25,22882
comuna 2,73,2024-06-25,26844
comuna 1,86,2024-07-31,23210
comuna 1,51,2024-06-23,47795
comuna 3,95,2024-06-23,25368
comuna 1,50,2024-07-31,18291
comuna 13,17,2024-06-25,9710
comuna 15,10,2024-06-23,45987
